id,battery,weight,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,temperature,input,millis
364,3338.0,133,-3046,-138,-9136,712,104,-1144,27.19,0,10379
365,3338.0,133,-2894,-232,-9290,780,-585,-1200,27.19,0,10408
366,3338.0,132,-2748,-280,-9318,50,-1369,-1375,27.2,0,10460
367,3338.0,132,-2888,-442,-9010,-569,-2927,-607,27.2,0,10466
368,3338.0,132,-3048,-414,-8682,-695,-2826,-347,27.2,0,10505
369,3338.0,132,-3078,-396,-8622,-983,-2556,137,27.2,0,10578
370,3338.0,132,-3140,-398,-8520,-1053,-2657,756,27.2,0,10583
371,3338.0,133,-3208,-280,-8698,-1571,-2466,898,27.2,0,10595
372,3338.0,134,-3206,-344,-8782,-1809,-2726,1226,27.2,0,10609
373,3338.0,134,-3426,-232,-8528,-1479,-3366,1842,27.2,0,10664
374,3338.0,134,-3410,-194,-8468,-1353,-2389,2250,27.19,0,10668
375,3338.0,135,-3348,-206,-8740,-1601,-2433,2814,27.2,0,10705
376,3338.0,137,-3496,120,-8448,-1506,-3267,3417,27.2,0,10740
377,3338.0,139,-3110,204,-7250,-463,-776,2401,27.2,0,10752
378,3338.0,148,-2798,86,-5854,-2604,3598,3156,27.2,0,10797
379,3338.0,154,-2236,-250,-6648,-972,3992,2156,27.2,0,10810
380,3338.0,157,-2672,-120,-8926,2574,-2054,1088,27.21,0,10879
381,3338.0,168,-4474,-368,-9220,3554,-3047,374,27.21,0,10885
382,3338.0,185,-4864,-228,-9098,3257,-1923,1163,27.2,0,10890
383,3338.0,123,-3896,188,-8632,3300,-996,1476,27.2,0,10933
384,3338.0,124,-3162,246,-8898,2361,-1337,-760,27.2,0,10952
385,3338.0,95,-3906,-508,-9452,1671,-1155,-1197,27.2,0,10972
386,3338.0,87,-4862,-1584,-10028,619,-528,757,27.2,0,11008
387,3338.0,115,-4538,-1250,-10094,-1052,-169,4169,27.19,0,11059
388,3338.0,72,-3516,-492,-8854,-1990,-261,4145,27.19,0,11066
389,3338.0,292,-2936,128,-7884,-1747,697,2094,27.2,0,11085
390,3338.0,98,-3278,-52,-7978,-2507,1314,785,27.2,0,11131
391,3338.0,158,-3434,134,-7900,-3778,1764,1976,27.2,0,11181
392,3338.0,107,-3324,538,-7044,-4096,1751,2600,27.2,0,11192
393,3338.0,102,-2760,1226,-6294,-3802,2234,1629,27.21,0,11208
394,3338.0,192,-2812,1204,-6620,-3624,2129,687,27.21,0,11238
395,3338.0,190,-3262,516,-6844,-3039,2091,1115,27.2,0,11285
396,3338.0,230,-3234,344,-7422,-2469,1626,1746,27.21,0,11291
397,3338.0,200,-2902,528,-7440,-1895,438,1044,27.2,0,11327
398,3338.0,199,-2746,478,-7190,-1648,996,1747,27.2,0,11352
399,3338.0,178,-2506,666,-7382,-1440,1475,3821,27.21,0,11389
400,3338.0,220,-2204,814,-7148,-753,49,2901,27.21,0,11477
401,3338.0,222,-2160,880,-7306,59,-698,2060,27.2,0,11482
402,3338.0,161,-2080,1204,-7884,-7,-1168,857,27.19,0,11498
403,3338.0,135,-1992,1438,-7988,-817,-1402,83,27.2,0,11505
404,3338.0,181,-2268,1156,-7644,-1090,-2132,-776,27.2,0,11519
405,3338.0,135,-2518,776,-6940,-314,-2772,-1391,27.2,0,11554
406,3338.0,174,-2306,742,-6572,435,-1893,-728,27.2,0,11589
407,3338.0,182,-1892,1272,-6946,750,-1257,-1484,27.2,0,11598
408,3338.0,196,-1910,1472,-7240,912,-917,-3215,27.21,0,11643
409,3338.0,350,-2168,1220,-6710,1392,-983,-4544,27.21,0,11672
410,3338.0,117,-2148,894,-6052,2034,-528,-5305,27.21,0,11695
411,3338.0,103,-2700,472,-6834,2671,-306,-6030,27.21,0,11781
412,3338.0,137,-2724,558,-6846,2853,-507,-5994,27.21,0,11786
413,3338.0,102,-2000,668,-6332,3178,258,-6433,27.2,0,11792
414,3338.0,170,-2824,-368,-7306,3406,1553,-7759,27.2,0,11806
415,3338.0,145,-3070,-700,-7606,1813,3011,-7482,27.22,0,11839
416,3338.0,80,-1720,-52,-7694,-563,5049,-7126,27.21,0,11877
417,3338.0,64,-2748,-994,-10484,125,3562,-8092,27.2,0,11884
418,3338.0,63,-4840,-1852,-12880,-665,-46,-5902,27.21,0,11942
419,3338.0,63,-5198,-1394,-12868,-4186,-2635,-2009,27.22,0,11948
420,3338.0,75,-4672,-820,-11260,-5548,-3565,-214,27.22,0,11977
421,3338.0,123,-3940,-748,-8832,-4995,-3100,1128,27.22,0,11996
422,3338.0,116,-3336,-902,-6848,-3149,-1329,2039,27.21,0,12085
423,3338.0,148,-3140,-820,-6624,-2635,1404,1671,27.22,0,12114
424,3338.0,148,-3212,-714,-7500,-2611,3514,828,27.22,0,12119
425,3338.0,142,-2872,-174,-8268,-696,2021,420,27.22,0,12131
426,3338.0,136,-2340,310,-8124,-383,822,-510,27.22,0,12155
427,3338.0,130,-2204,646,-7944,-1703,1938,-2658,27.22,0,12181
428,3338.0,131,-2700,272,-8418,-1980,5341,-5309,27.22,0,12226
429,3338.0,133,-3000,-320,-9148,-422,2801,-5715,27.22,0,12232
430,3338.0,132,-3312,-470,-9306,-611,968,-4929,27.22,0,12261
431,3338.0,128,-3214,-248,-9284,-1749,9,-4363,27.22,0,12307
432,3338.0,128,-3200,-298,-8962,-1048,-1170,-3323,27.22,0,12320
433,3338.0,128,-3196,-378,-8736,-827,-2032,-1838,27.22,0,12375
434,3338.0,128,-3234,-126,-8712,-1032,-2393,-447,27.23,0,12392
435,3338.0,128,-3170,174,-8742,-1491,-1549,21,27.22,0,12411
436,3338.0,128,-2928,240,-8868,-1471,-883,-331,27.23,0,12430
437,3338.0,128,-2758,178,-8738,-849,-2669,-382,27.23,0,12463
438,3338.0,128,-3102,-44,-8026,580,-2987,-151,27.23,0,12499
439,3338.0,131,-3342,-556,-7732,233,-631,303,27.24,0,12537
440,3338.0,135,-3182,-24,-7544,-237,3384,433,27.22,0,12542
441,3338.0,137,-2548,84,-7978,-1463,2467,-474,27.22,0,12580
442,3338.0,0,-2554,534,-7760,199,2035,-3187,27.23,0,12597
443,3338.0,0,-2294,266,-7974,816,1811,-5265,27.23,0,12633
444,3338.0,66,-2354,512,-8706,683,1424,-8062,27.23,0,12677
445,3338.0,52,-2604,102,-9150,-1004,1332,-9605,27.22,0,12717
446,3338.0,0,-2182,-902,-9024,-2772,-1268,-8412,27.22,0,12727
447,3338.0,91,-2870,-694,-8276,-3454,-3926,-5435,27.23,0,12740
448,3338.0,14,-2434,100,-8958,-856,-4778,-4155,27.23,0,12787
449,3338.0,101,-3284,76,-7456,474,-3015,-2356,27.22,0,12806
450,3338.0,71,-2952,-644,-7344,6302,-2575,-2464,27.23,0,12847
451,3338.0,146,-3484,-1354,-8328,4313,-4252,-451,27.22,0,12869
452,3338.0,193,-3282,-616,-8272,-969,-1030,229,27.22,0,12892
453,3338.0,165,-3104,-248,-8028,-4462,2141,-387,27.22,0,12931
454,3338.0,218,-3070,-2,-8252,-6006,2018,-937,27.22,0,12976
455,3338.0,158,-2760,662,-8680,-5969,709,-1556,27.22,0,12989
456,3338.0,172,-2486,832,-8910,-2808,-793,-2671,27.22,0,12998
457,3338.0,142,-2648,578,-8652,-376,-1266,-2588,27.22,0,13032
458,3338.0,131,-2822,466,-7966,-346,-1266,-2441,27.22,0,13058
459,3338.0,127,-3108,268,-7474,-2003,-385,-2779,27.23,0,13106
460,3338.0,128,-3334,-452,-7770,-2606,616,-3230,27.24,0,13130
461,3338.0,136,-3502,-1226,-7664,-24,-224,-2452,27.24,0,13149
462,3338.0,192,-4018,-1804,-7598,3727,-2034,-605,27.23,0,13169
463,3338.0,250,-3804,-1522,-7826,1926,1117,1213,27.24,0,13221
464,3338.0,279,-3148,-838,-8132,-1350,3786,1015,27.23,0,13271
465,3338.0,278,-2932,-856,-8060,-3088,2821,824,27.22,0,13280
466,3338.0,258,-2740,-914,-8220,-1613,521,899,27.22,0,13293
467,3338.0,202,-2628,-906,-8288,1269,-1212,1632,27.23,0,13321
468,3338.0,172,-2612,-606,-8400,2120,-2020,3402,27.24,0,13356
469,3338.0,147,-2582,-298,-7794,-816,76,5599,27.23,0,13376
470,3338.0,142,-1838,1216,-8254,-3260,1483,4111,27.25,0,13415
471,3338.0,127,-2168,1620,-8386,-5146,1253,1608,27.24,0,13435
472,3338.0,122,-2210,1912,-8446,-5364,2853,549,27.24,0,13454
473,3338.0,122,-2070,2144,-8824,-5149,3786,-1487,27.24,0,13504
474,3338.0,122,-2884,1358,-9024,-4075,3416,-3898,27.24,0,13515
475,3338.0,122,-3462,448,-8388,-3591,4413,-3834,27.23,0,13579
476,3338.0,122,-3298,216,-7640,-2413,6803,-3512,27.24,0,13590
477,3338.0,122,-2188,650,-7850,-1059,7267,-5309,27.24,0,13600
478,3338.0,122,-1780,228,-7700,-453,6041,-7360,27.25,0,13641
479,3338.0,122,-1924,192,-7572,-2800,5476,-9040,27.24,0,13676
480,3338.0,122,-1624,248,-7598,-5501,7528,-10984,27.24,0,13690
481,3338.0,122,-1010,44,-8456,-5446,8415,-13355,27.25,0,13713
482,3338.0,122,-830,-748,-9294,-3150,7830,-14263,27.24,0,13751
483,3338.0,121,-850,-824,-9088,-2767,5772,-12670,27.23,0,13783
484,3338.0,121,-556,78,-8412,-3523,4286,-12170,27.24,0,13822
485,3338.0,121,-164,772,-7896,-5184,3301,-12642,27.25,0,13826
486,3338.0,122,208,1134,-8568,-3261,2018,-12052,27.24,0,13879
487,3338.0,122,-272,940,-8870,-310,-1226,-10970,27.25,0,13887
488,3338.0,122,-1006,656,-8866,-1688,-1358,-9438,27.25,0,13919
489,3338.0,122,-790,940,-9002,-5210,-2312,-7941,27.24,0,13956
490,3338.0,122,-768,1190,-8990,-8330,-6389,-7856,27.24,0,14000
491,3338.0,122,-846,1272,-9452,-6205,-6207,-7082,27.24,0,14005
492,3338.0,121,-1148,1340,-8928,-3465,-6073,-7465,27.25,0,14030
493,3338.0,121,-1292,1062,-8222,-5560,-5499,-7944,27.24,0,14056
494,3338.0,121,-1136,1096,-7810,-7158,-1200,-7280,27.25,0,14095
495,3338.0,122,-1398,992,-8918,-6073,1123,-7728,27.25,0,14124
496,3338.0,121,-1604,644,-8914,-2063,1029,-5606,27.25,0,14169
497,3338.0,121,-1378,1140,-8010,-1493,3451,-3848,27.25,0,14178
498,3338.0,121,-1514,1526,-7812,-3076,6484,-4961,27.25,0,14199
499,3338.0,121,-1166,1376,-8210,-4454,7508,-4612,27.25,0,14236
500,3338.0,122,-784,1800,-8582,-1074,7561,-5013,27.25,0,14258
501,3338.0,121,-258,1266,-9550,3599,6909,-4795,27.25,0,14294
502,3338.0,121,-344,1134,-9296,3806,2265,-4370,27.25,0,14313
503,3338.0,121,-388,1500,-9138,1976,-46,-6615,27.25,0,14350
504,3338.0,121,-130,1450,-8862,1651,1450,-8613,27.26,0,14371
505,3338.0,121,126,1142,-8842,3186,4306,-7760,27.25,0,14407
506,3338.0,121,36,1092,-8838,4979,6988,-8264,27.25,0,14423
507,3338.0,121,112,636,-9470,4335,7341,-8740,27.25,0,14480
508,3338.0,122,544,710,-9906,4491,4238,-8262,27.25,0,14492
509,3338.0,121,628,616,-9684,5913,1510,-8627,27.26,0,14512
510,3338.0,121,854,526,-9040,3684,1002,-9359,27.25,0,14549
511,3338.0,122,-16,-180,-9164,867,1959,-10432,27.25,0,14591
512,3338.0,122,-122,-998,-9108,42,2363,-9018,27.25,0,14601
513,3338.0,121,174,-466,-8820,1818,1286,-7232,27.26,0,14642
514,3338.0,122,354,-38,-8684,786,2207,-6699,27.26,0,14665
515,3338.0,122,534,90,-9476,-192,-4,-6154,27.25,0,14688
516,3338.0,122,-84,-284,-9540,1359,-3359,-5795,27.25,0,14713
517,3338.0,122,-218,-476,-9160,1158,-1627,-4351,27.25,0,14783
518,3338.0,122,426,70,-8992,1868,-974,-5154,27.25,0,14792
519,3338.0,122,456,-394,-9272,469,-3796,-4706,27.25,0,14809
520,3338.0,122,-152,-388,-9354,483,-7735,-3271,27.25,0,14844
521,3338.0,122,-562,-294,-8642,4100,-6818,-2572,27.26,0,14881
522,3338.0,122,-754,-666,-8838,5286,-1555,-2670,27.25,0,14887
523,3338.0,122,-368,-1454,-8904,1783,-3441,-3086,27.25,0,14913
524,3338.0,122,-726,-1780,-8662,-2346,-4977,162,27.26,0,14966
525,3338.0,122,-1008,-1436,-8376,-1712,-1644,2386,27.26,0,14979
526,3338.0,122,-528,-742,-8748,-773,2062,2413,27.26,0,15006
527,3338.0,122,186,-226,-8858,-1876,-1334,1469,27.26,0,15069
528,3338.0,122,-250,408,-7466,-1451,-7217,1278,27.26,0,15081
529,3338.0,122,-1688,-600,-7820,-758,-1226,623,27.27,0,15085
530,3338.0,122,-26,-562,-8854,-4689,-6786,4,27.27,0,15133
531,3338.0,122,-1600,-322,-9076,-9786,-5382,2366,27.26,0,15139
532,3338.0,122,-1646,698,-9318,-7718,418,1904,27.26,0,15168
533,3338.0,122,-1658,1538,-10100,544,994,-770,27.26,0,15190
534,3338.0,122,-1350,300,-9998,12054,-76,-3098,27.26,0,15240
535,3338.0,120,-2692,-1216,-8374,12775,-1582,-5785,27.27,0,15270
536,3338.0,115,-1644,-2086,-7998,3772,-3611,-7948,27.27,0,15297
537,3338.0,118,-1172,-1814,-8320,-3548,1959,385,27.26,0,15373
538,3338.0,112,-1428,-652,-9376,-4895,4088,2300,27.27,0,15383
539,3338.0,114,-1920,-426,-9694,-5628,9848,5206,27.27,0,15393
540,3338.0,119,-146,-406,-10192,-2667,9790,7873,27.27,0,15406
541,3338.0,119,-842,-16,-9702,468,-1641,4459,27.27,0,15429
542,3338.0,116,-684,-310,-9238,1480,-10587,1202,27.27,0,15469
543,3338.0,119,-290,-702,-8108,2605,-9222,1236,27.27,0,15480
544,3338.0,120,-666,-568,-8368,5082,-4675,218,27.28,0,15540
545,3338.0,120,-1064,-816,-8650,9034,-3904,-2418,27.28,0,15544
546,3338.0,121,-1946,-1322,-7986,10829,-5323,-1328,27.28,0,15589
547,3338.0,121,-2096,-1746,-8192,7461,-5659,172,27.28,0,15608
548,3338.0,121,-1896,-1688,-8476,4854,-4838,-267,27.27,0,15626
549,3338.0,121,-2210,-1654,-8372,2890,-3685,270,27.27,0,15671
550,3338.0,121,-2096,-1786,-8424,1581,-1127,90,27.28,0,15682
551,3338.0,122,-2126,-1860,-8126,2003,-119,-155,27.27,0,15718
552,3338.0,122,-2200,-1808,-7866,2777,-1394,-597,27.28,0,15733
553,3338.0,122,-2252,-1924,-7810,1892,-2035,-1536,27.27,0,15778
554,3338.0,122,-2476,-2160,-7808,-332,-2123,-683,27.27,0,15802
555,3338.0,122,-2538,-2250,-7810,181,-2696,-784,27.28,0,15850
556,3338.0,122,-2720,-2096,-7784,1716,-2805,-2507,27.27,0,15854
557,3338.0,122,-2630,-2292,-7842,1060,-2250,-1893,27.27,0,15920
558,3338.0,122,-2406,-2366,-7844,632,-916,-3013,27.27,0,15924
559,3338.0,122,-2300,-2622,-8192,1384,1254,-3053,27.27,0,15969
560,3338.0,122,-2260,-2658,-7888,182,2456,-2460,27.27,0,15980
561,3338.0,122,-2242,-2560,-7946,754,1369,-1550,27.28,0,15990
562,3338.0,122,-2238,-2572,-7988,2457,217,-1629,27.27,0,16027
563,3338.0,122,-2290,-2744,-8072,3943,-453,-1890,27.27,0,16054
564,3338.0,122,-2294,-2818,-7982,3988,-395,-1839,27.27,0,16082
565,3338.0,122,-2132,-2932,-7974,3888,-610,-1648,27.27,0,16101
566,3338.0,122,-2198,-3114,-7914,3190,61,-2117,27.27,0,16144
567,3338.0,122,-2292,-3246,-7948,1262,754,-2132,27.28,0,16175
568,3338.0,122,-2244,-3420,-8106,-242,685,-1710,27.27,0,16212
569,3338.0,122,-2326,-3254,-7832,152,-239,-1196,27.27,0,16273
570,3338.0,122,-2356,-3470,-7848,771,-1347,-79,27.27,0,16280
571,3338.0,122,-2234,-3630,-7770,142,-2045,1059,27.28,0,16290
572,3338.0,122,-2186,-3558,-7860,57,-2708,614,27.27,0,16312
573,3338.0,122,-2288,-3568,-7936,307,-3047,236,27.28,0,16347
574,3338.0,122,-2562,-3534,-7858,419,-3581,1022,27.29,0,16367
575,3338.0,122,-2882,-3780,-8014,1351,-4831,1294,27.29,0,16408
576,3338.0,122,-2898,-3752,-8066,2766,-5400,866,27.28,0,16426
577,3338.0,122,-2906,-3468,-7946,3510,-6462,1474,27.28,0,16447
578,3338.0,122,-3078,-3456,-7772,3352,-6897,1730,27.28,0,16481
579,3338.0,122,-3160,-3480,-7652,3051,-6353,1142,27.29,0,16511
580,3338.0,122,-3110,-3444,-7564,2825,-5529,660,27.29,0,16594
581,3338.0,122,-3060,-3350,-7410,2582,-3983,577,27.28,0,16599
582,3338.0,122,-3012,-3322,-7234,2198,-2788,1608,27.27,0,16604
583,3338.0,122,-3046,-3476,-7134,1728,-2177,2349,27.28,0,16627
584,3338.0,122,-2910,-3400,-6984,2134,-1378,2243,27.28,0,16648
585,3338.0,122,-2904,-3496,-6812,3265,-674,2244,27.28,0,16685
586,3338.0,122,-3092,-3536,-6490,4032,-852,2433,27.27,0,16707
587,3338.0,122,-3156,-3742,-6312,4289,-1097,2558,27.29,0,16738
588,3338.0,122,-3308,-3914,-6158,4864,-1008,2693,27.29,0,16773
589,3338.0,122,-3442,-3762,-5860,4705,-30,2525,27.28,0,16805
590,3338.0,122,-3634,-3692,-5572,4350,-409,2636,27.28,0,16843
591,3338.0,122,-3748,-3726,-5358,3399,-748,2818,27.28,0,16848
592,3338.0,122,-3776,-3758,-5328,2246,-1191,2955,27.28,0,16884
593,3338.0,122,-3698,-3554,-5180,1615,-895,2757,27.29,0,16908
594,3338.0,122,-3752,-3596,-5378,863,-861,2806,27.29,0,16949
595,3338.0,122,-3786,-3416,-5154,1126,-1810,2718,27.29,0,16968
596,3338.0,122,-3778,-3046,-4872,1582,-3453,2989,27.29,0,16995
597,3338.0,122,-3962,-3252,-4936,1385,-4169,3623,27.29,0,17032
598,3338.0,122,-4104,-3094,-4880,4493,-4941,2294,27.28,0,17052
599,3338.0,122,-4054,-3000,-4610,8650,-6189,28,27.28,0,17094
600,3338.0,122,-4208,-3274,-4230,8900,-8098,-2420,27.28,0,17106
601,3338.0,122,-4648,-3926,-3320,10036,-9263,-4300,27.29,0,17218
602,3338.0,122,-4932,-4508,-2806,8625,-10363,-119,27.29,0,17232
603,3338.0,122,-5162,-4200,-2452,7889,-10586,3443,27.29,0,17237
604,3338.0,122,-5304,-4234,-1930,6969,-9656,1156,27.3,0,17250
605,3338.0,122,-5926,-4666,-2008,5805,-9945,-468,27.3,0,17264
606,3338.0,122,-6608,-5260,-1630,5950,-10029,-1238,27.3,0,17283
607,3338.0,122,-7132,-6000,-1896,6059,-9939,-988,27.3,0,17308
608,3338.0,122,-7188,-5954,-1834,4133,-8436,2550,27.3,0,17355
609,3338.0,122,-6908,-5826,-1890,4282,-9893,2893,27.3,0,17360
610,3338.0,122,-6758,-5580,-1308,4212,-9628,3069,27.29,0,17407
611,3338.0,122,-6916,-5512,-1242,4709,-8586,1254,27.29,0,17415
612,3338.0,122,-7180,-5790,-886,3278,-9885,1552,27.3,0,17469
613,3338.0,122,-7430,-5918,-650,2407,-9725,2338,27.29,0,17484
614,3338.0,122,-7386,-5948,-362,1605,-9540,2492,27.3,0,17503
615,3338.0,122,-7244,-5804,18,-134,-8296,1462,27.3,0,17545
616,3338.0,121,-7174,-5942,-44,-580,-7477,1695,27.3,0,17561
617,3338.0,121,-7000,-6046,-288,-1172,-5776,-115,27.3,0,17602
618,3338.0,121,-6922,-5718,40,-2949,-4150,-2132,27.29,0,17623
619,3338.0,122,-6958,-5812,268,-3624,-4916,-2170,27.29,0,17666
620,3338.0,121,-6888,-5698,266,-3037,-5633,-2048,27.3,0,17680
621,3338.0,121,-6956,-5688,378,-3146,-4126,-2827,27.3,0,17703
622,3338.0,121,-6882,-5722,582,-3417,-3128,-3573,27.3,0,17770
623,3338.0,121,-6798,-5866,504,-3048,-3340,-4055,27.3,0,17779
624,3338.0,121,-6410,-5816,410,-2287,-3076,-5229,27.3,0,17796
625,3338.0,121,-6114,-5864,426,-2906,-2957,-6307,27.3,0,17839
626,3338.0,121,-5816,-5924,276,-3119,-2452,-7090,27.3,0,17860
627,3338.0,121,-5720,-5862,426,-3924,-2690,-7984,27.3,0,17882
628,3338.0,122,-5652,-6038,244,-4810,-3099,-7298,27.31,0,17905
629,3338.0,122,-5340,-6224,192,-4931,-3802,-7197,27.31,0,17938
630,3338.0,122,-5138,-6036,312,-5002,-3764,-6884,27.3,0,17975
631,3338.0,122,-5090,-6146,458,-4332,-4691,-5792,27.31,0,17996
632,3338.0,122,-4950,-6182,350,-3866,-5320,-5360,27.3,0,18021
633,3338.0,121,-4774,-6326,66,-3548,-5081,-5337,27.3,0,18085
634,3338.0,121,-4486,-6056,180,-2403,-5521,-5581,27.3,0,18093
635,3338.0,121,-4180,-6144,154,-1989,-5466,-4663,27.3,0,18104
636,3338.0,121,-3924,-6220,184,-1159,-4833,-4766,27.3,0,18141
637,3338.0,122,-3788,-6322,282,-1060,-4200,-4661,27.31,0,18164
638,3338.0,122,-3682,-6462,526,-558,-4094,-3931,27.3,0,18198
639,3338.0,122,-3602,-6516,828,-1683,-4120,-3436,27.31,0,18233
640,3338.0,122,-3496,-6734,794,-3050,-3442,-3108,27.3,0,18251
641,3338.0,122,-3348,-6808,890,-3854,-2755,-3067,27.31,0,18272
642,3338.0,122,-3296,-6906,908,-3761,-2270,-2972,27.31,0,18309
643,3338.0,122,-3218,-6734,1042,-3057,-2112,-2805,27.31,0,18378
644,3338.0,122,-3144,-6938,892,-2645,-1729,-2684,27.31,0,18385
645,3338.0,122,-3032,-7092,624,-1771,-743,-2833,27.3,0,18395
646,3338.0,122,-3104,-7146,592,-1034,-673,-2705,27.3,0,18415
647,3338.0,17,-2996,-7252,380,-58,-990,-2553,27.3,0,18477
648,3338.0,0,-2848,-7132,432,165,-729,-2553,27.31,0,18487
649,3338.0,46,-2734,-7026,466,-319,-223,-2122,27.32,0,18530
650,3338.0,5,-2780,-7048,680,-468,193,-2014,27.31,0,18535
651,3338.0,9,-2830,-7128,876,45,-285,-1470,27.31,0,18566
652,3338.0,165,-2808,-7224,818,517,-481,-1742,27.31,0,18615
653,3338.0,495,-2656,-7264,734,820,68,-1913,27.31,0,18622
654,3338.0,3251,-2636,-7516,644,734,102,-1645,27.31,0,18682
655,3338.0,355,-2634,-7530,642,864,242,-1843,27.3,0,18687
656,3338.0,13,-2554,-7402,814,766,412,-1563,27.31,0,18718
657,3338.0,21,-2500,-7374,982,297,254,-1234,27.31,0,18738
658,3338.0,104,-2512,-7412,1060,-222,50,-978,27.31,0,18769
659,3338.0,164,-2576,-7564,964,44,-130,-807,27.32,0,18800
660,3338.0,3659,-2606,-7540,1004,-512,-481,-737,27.32,0,18861
661,3338.0,120,-2446,-7586,872,-397,-289,-1054,27.32,0,18905
662,3338.0,28,-2464,-7638,966,-726,-148,-1211,27.32,0,18911
663,3338.0,19,-2372,-7522,888,-648,-101,-1049,27.32,0,18982
664,3338.0,34,-2384,-7514,936,-812,-52,-823,27.32,0,18987
665,3338.0,15,-2364,-7446,972,-836,-169,-876,27.32,0,18997
666,3338.0,52,-2348,-7464,836,-752,-197,-719,27.32,0,19027
667,3338.0,52,-2314,-7574,760,-591,-2,-725,27.32,0,19075
668,3338.0,49,-2302,-7468,768,-531,126,-864,27.32,0,19083
669,3338.0,31,-2328,-7560,828,-423,34,-696,27.32,0,19112
670,3338.0,1650,-2302,-7552,918,-305,-229,-596,27.32,0,19162
671,3338.0,28,-2314,-7644,878,-283,-121,-575,27.32,0,19190
672,3338.0,1793,-2338,-7658,862,-271,9,-708,27.32,0,19226
673,3338.0,47,-2338,-7664,840,-240,-37,-767,27.32,0,19229
674,3338.0,47,-2276,-7610,846,-178,-193,-402,27.32,0,19279
675,3338.0,48,-2186,-7568,778,-312,-62,-438,27.33,0,19293
676,3338.0,476,-2244,-7622,820,-544,204,-513,27.32,0,19316
677,3338.0,38,-2270,-7586,792,-186,10,-286,27.32,0,19351
678,3338.0,84,-2254,-7552,938,62,-92,113,27.32,0,19377
679,3338.0,48,-2262,-7486,1060,1,-194,90,27.32,0,19431
680,3338.0,292,-2284,-7466,998,-421,13,-311,27.32,0,19436
681,3338.0,72,-2358,-7524,946,-330,126,-445,27.32,0,19464
682,3338.0,104,-2348,-7578,934,-11,66,-326,27.32,0,19488
683,3338.0,55,-2350,-7592,884,5,151,-503,27.32,0,19529
684,3338.0,59,-2344,-7522,1006,-13,42,-478,27.33,0,19572
685,3338.0,47,-2316,-7500,1016,-214,-174,-252,27.32,0,19584
686,3338.0,59,-2290,-7544,994,-427,-94,-254,27.32,0,19618
687,3338.0,71,-2304,-7532,944,-374,-11,-329,27.33,0,19629
688,3338.0,82,-2318,-7576,924,-111,-71,-288,27.33,0,19689
689,3338.0,95,-2308,-7572,894,-109,-108,-222,27.33,0,19694
690,3338.0,116,-2320,-7580,898,-218,54,-272,27.33,0,19715
691,3338.0,81,-2336,-7522,1002,-104,33,-223,27.33,0,19757
692,3338.0,141,-2382,-7592,1018,-111,11,-194,27.33,0,19798
693,3338.0,174,-2348,-7552,1058,191,-250,-95,27.32,0,19805
694,3338.0,96,-2346,-7508,1056,70,-185,-132,27.33,0,19882
695,3338.0,106,-2400,-7464,1134,222,-287,-7,27.33,0,19896
696,3338.0,119,-2418,-7482,1140,11,-179,-82,27.33,0,19900
697,3338.0,139,-2386,-7470,1116,291,-252,-34,27.33,0,19917
698,3338.0,162,-2358,-7370,1120,107,-152,-35,27.32,0,19946
699,3338.0,127,-2366,-7390,1148,-423,180,-130,27.33,0,19994
700,3338.0,174,-2404,-7492,1126,-503,215,-98,27.34,0,20000
701,3338.0,162,-2436,-7532,1098,-398,458,-285,27.33,0,20052
702,3338.0,157,-2496,-7504,1136,-196,244,-219,27.33,0,20063
703,3338.0,149,-2450,-7460,1198,112,-28,-101,27.33,0,20084
704,3338.0,206,-2402,-7414,1196,110,-183,44,27.34,0,20126
705,3338.0,209,-2404,-7446,1066,252,-119,36,27.33,0,20172
706,3338.0,139,-2432,-7414,1124,777,-114,106,27.33,0,20183
707,3338.0,157,-2532,-7416,1290,768,-25,7,27.33,0,20204
708,3338.0,187,-2520,-7410,1346,573,35,-96,27.34,0,20229
709,3338.0,203,-2518,-7448,1380,202,331,-263,27.34,0,20283
710,3338.0,201,-2534,-7422,1408,-107,437,-337,27.33,0,20292
711,3338.0,193,-2568,-7564,1318,59,436,-432,27.34,0,20323
712,3338.0,241,-2576,-7518,1324,468,-4,-241,27.33,0,20339
713,3338.0,240,-2510,-7542,1170,488,123,-300,27.33,0,20393
714,3338.0,222,-2522,-7516,1250,293,225,-476,27.33,0,20400
715,3338.0,254,-2498,-7454,1370,156,-37,-472,27.33,0,20431
716,3338.0,257,-2518,-7406,1416,577,-579,-172,27.33,0,20481
717,3338.0,233,-2510,-7350,1496,547,-323,-325,27.34,0,20492
718,3338.0,222,-2568,-7300,1608,474,-74,-411,27.33,0,20518
719,3338.0,220,-2492,-7190,1634,416,-155,-241,27.33,0,20555
720,3338.0,211,-2492,-7148,1776,26,-151,-68,27.34,0,20575
721,3338.0,122,-2464,-7248,1546,-474,51,-73,27.33,0,20611
722,3338.0,122,-2474,-7292,1422,-124,329,-69,27.33,0,20640
723,3338.0,661,-2570,-7336,1412,255,305,285,27.34,0,20660
724,3338.0,97,-2590,-7410,1342,344,461,200,27.33,0,20686
725,3338.0,166,-2662,-7456,1488,532,521,-80,27.34,0,20724
